,CVP_INTAKE_EC,MIDR_INTAKE_EC,OLDR_CCF_EC,ROLD024_EC,RSAC054_EC,RSAC081_EC,RSAC092_EC,RSAN007_EC,RSAN018_EC,SLMZU003_EC,SLMZU011_EC,VICT_INTAKE_EC
7/29/1922,306.559,263.216,249.868,215.382,17523.723,2966.113,424.267,1259.429,326.476,5878.149,2327.576,268.761
7/30/1922,306.828,263.285,250.037,216.474,17462.057,2958.568,419.712,1299.268,336.121,5796.254,2379.116,268.904
7/31/1922,304.58,262.911,249.762,217.995,17671.385,2944.608,405.275,1329.474,343.586,5686.104,2502.982,268.484
8/1/1922,305.017,262.345,251.017,218.936,17946.047,2950.587,388.974,1382.052,356.466,5706.302,2615.146,267.301
8/2/1922,297.536,261.604,250.705,220.042,18376.328,3075.856,406.065,1460.488,379.141,5920.681,2712.061,266.386
8/3/1922,295.576,259.75,250.195,221.83,18703.643,3168.027,426.404,1526.938,404.06,6149.42,2853.973,264.304
8/4/1922,312.927,258.787,250.802,224.313,18848.738,3290.637,450.468,1582.416,425.949,6286.193,2946.35,263.572
8/5/1922,320.101,257.887,251.222,227.211,18900.408,3314.498,463.359,1598.312,436.947,6464.804,3005.657,262.912
8/6/1922,320.923,256.678,251.063,230.168,19194.184,3467.408,487.743,1647.784,455.57,6722.702,3033.583,261.814
8/7/1922,323.635,254.642,251.045,233.007,19137.771,3512.042,493.559,1676.838,469.067,6819.843,3021.749,260.082
8/8/1922,323.758,252.572,251.408,235.821,18967.492,3510.77,483.803,1678.877,477.225,6855.583,3081.46,258.302
8/9/1922,323.283,251.007,251.415,238.41,18709.82,3611.394,496.132,1729.673,494.247,6900.675,3153.142,256.677
8/10/1922,324.828,248.857,251.782,240.917,18565.213,3435.924,464.647,1682.679,489.302,6744.172,3138.906,254.993
8/11/1922,323.555,248.192,252.212,243.319,18569.432,3191.695,424.029,1594.393,474.837,6600.326,3120.024,253.86
8/12/1922,320.761,248.024,252.468,245.047,18739.838,3124.312,402.743,1588.872,480.639,6329.071,3005.617,253.08
8/13/1922,319.679,248.137,252.848,245.732,18848.729,3184.331,406.52,1640.845,500.479,6326.849,2893.239,252.422
8/14/1922,320.144,249.137,252.835,246.888,18959.518,3087.165,383.33,1647.542,499.425,6037.949,2910.604,252.602
8/15/1922,319.818,250.655,253.501,248.988,19211.98,2979.564,370.472,1644.13,503.518,5828.13,2943.678,253.923
8/16/1922,318.362,251.146,255.628,250.972,19708.414,2968.811,369.027,1653.255,518.71,5901.241,2936.582,255.068
8/17/1922,320.276,253.817,257.281,252.964,20081.752,2999.476,384.729,1646.703,539.775,6136.876,2918.469,256.247
8/18/1922,321.714,254.871,258.898,255.874,20243.6,3142.171,417.818,1660.505,565.049,6511.733,2931.109,256.006
8/19/1922,322.105,255.505,261.127,260.573,20363.664,3401.184,461.806,1706.706,585.866,6922.628,2965.002,258.113
8/20/1922,324.584,256.507,263.555,266.776,20403.242,3721.754,524.553,1825.924,614.783,7307.41,3065.732,259.518
8/21/1922,329.733,257.417,267.76,274.004,20386.307,4017.861,588.538,1964.994,632.753,7560.631,3203.676,261.165
8/22/1922,334.576,258.206,270.528,281.205,20438.008,4257.809,633.634,2057.002,638.896,7747.885,3431.839,262.474
8/23/1922,339.753,259.681,274.185,287.782,20313.373,4413.342,664.489,2137.472,645.119,7897.273,3547.869,264.214
8/24/1922,344.284,260.436,277.692,292.863,20410.602,4405.416,657.661,2136.374,634.932,8078.039,3635.563,265.354
8/25/1922,345.995,261.551,280.315,296.042,20451.438,4529.469,677.669,2185.187,644.438,8286.725,3680.538,266.032
8/26/1922,347.645,261.994,282.258,297.74,20541.576,4489.026,667.667,2173.219,639.189,8165.285,3667.928,266.466
8/27/1922,347.186,263.404,283.249,299.007,20449.297,4439.326,662.476,2204.968,642.936,8097.132,3747.917,266.995
8/28/1922,348.102,263.032,284.242,300.078,20479.498,4320.25,621.011,2206.339,639.543,7995.109,3842.535,267.732
8/29/1922,344.79,263.26,284.673,300.468,20591.83,4265.91,600.008,2229.455,648.838,7961.677,3897.599,266.988
8/30/1922,344.877,264.509,285.726,301.57,20615.105,4174.482,569.08,2220.338,650.698,7907.338,3919.021,268.151
8/31/1922,344.245,264.92,286.603,302.965,20685.436,4114.084,555.745,2214.537,662.951,7992.402,3941.806,267.844
9/1/1922,344.842,266.619,329.354,304.584,20549.537,4171.443,589.079,2211.607,672.07,8475.162,3987.001,273.619
9/2/1922,366.333,271.146,340.341,306.121,20286.023,4185.442,658.435,2161.147,649.274,9493.516,4175.876,277.555
9/3/1922,368.895,269.554,347.723,307.444,19819.793,4040.396,677.86,2016.308,603.727,10116.841,4588.71,287.65
9/4/1922,374.783,270.761,351.267,308.546,19448.361,3741.268,645.971,1828.552,542.444,10409.496,5038.774,291.898
9/5/1922,378.983,272.866,350.545,309.064,19109.916,3451.362,602.497,1652.307,488.765,10521.948,5459.586,295.666
9/6/1922,382.397,275.266,354.012,308.711,18537.014,3006.93,527.483,1407.406,431.938,10397.867,5766.35,298.859
9/7/1922,382.752,277.237,350.548,307.148,18222.9,2706.534,475.407,1231.597,394.944,10320.862,6028.113,303.257
9/8/1922,379.597,279.462,348.913,304.342,18077.541,2586.104,455.346,1136.951,372.812,10265.104,6321.565,302.753
9/9/1922,381.346,282.27,348.927,300.818,17867.26,2397.581,422.892,1029.228,350.558,10176.642,6524.92,303.78
9/10/1922,379.073,284.928,347.052,296.343,17857.9,2341.592,405.498,978.013,336.292,10205.508,6690.979,305.417
9/11/1922,378.028,287.804,345.974,291.118,17726.658,2319.578,398.796,961.424,327.182,10175.503,6822.558,305.997
9/12/1922,380.062,290.948,348.738,286.301,17788.371,2204.57,377.198,897.739,312.686,10064.775,6886.15,309.139
9/13/1922,380.098,294.013,351.689,281.521,17771.043,2008.164,349.148,824.032,299.2,9896.617,6906.974,312.898
9/14/1922,379.319,296.913,355.111,276.799,17751.568,1843.603,324.219,748.446,287.88,9680.194,6926.541,315.518
9/15/1922,381.282,299.814,361.28,272.427,17635.988,1698.076,296.826,690.555,277.419,9455.608,6913.667,317.246
9/16/1922,386.531,302.703,369.924,268.593,17305.592,1605.07,286.742,638.178,268.726,9265.512,6891.926,319.723
9/17/1922,392.084,304.487,368.495,265.261,16903.262,1565.177,285.502,603.481,261.833,9076.74,6885.032,324.548
9/18/1922,388.211,305.843,365.944,261.175,16578.402,1721.819,304.164,639.695,259.021,9047.424,6932.26,324.643
9/19/1922,391.484,308.032,369.777,258.108,16262.79,1785.635,314.665,656.084,255.445,9002.246,6958.185,324.291
9/20/1922,396.368,309.556,365.417,255.374,16251.191,1813.909,321.753,656.1,250.399,8920.726,6952.5,328.996
9/21/1922,398.191,310.845,368.742,253.51,16825.088,1765.357,316.576,618.542,244.117,8826.434,6900.923,332.216
9/22/1922,396.725,311.786,366.665,251.527,16895.133,1832.991,323.117,619.108,240.639,8766.074,6942.313,335.203
9/23/1922,392.707,312.541,366.558,249.034,16676.25,1919.488,336.649,648.259,238.664,8801.955,6982.224,333.586
9/24/1922,397.252,314.095,371.652,247.903,16534.018,1775.643,315.754,585.262,233.396,8732.876,6946.417,334.598
9/25/1922,396.284,315.094,368.806,246.87,16528.26,1667.788,299.109,557.479,229.733,8634.955,6907.151,337.827
9/26/1922,386.783,314.814,360.247,244.508,16531.199,1667.626,300.492,577.927,228.523,8597.005,6948.17,336.962
9/27/1922,387.958,315.529,364.24,242.691,16419.975,1535.303,281.36,533.777,225.733,8515.994,6985.346,333.8
9/28/1922,390.912,316.689,368.331,241.501,16171.957,1380.724,261.867,484.674,222.402,8350.65,6946.797,335.592
9/29/1922,392.267,317.237,369.127,240.119,15874.121,1280.525,251.121,457.055,219.8,8208.637,6883.817,337.58
9/30/1922,395.807,318.041,370.783,238.718,15484.346,1254.474,247.804,442.014,218.132,8091.638,6834.339,338.875
10/1/1922,384.907,318.596,324.54,235.062,15348.25,1330.635,255.821,471.461,217.802,8033.947,6820.663,336.259
10/2/1922,377.792,321.603,307.959,229.918,15370.222,1539.005,274.427,544.838,219.216,8069.429,6830.948,332.204
10/3/1922,381.4,322.964,310.209,225.638,15593.099,1667.695,290.221,606.622,220.962,8157.615,6828.485,336.693
10/4/1922,389.976,324.077,303.253,222.599,15660.612,1466.085,272.818,546.411,218.307,8123.635,6757.974,342.156
10/5/1922,384.8,323.743,298.783,220.722,16124.936,1484.999,271.859,541.706,217.762,8153.17,6767.595,341.14
10/6/1922,381.845,324.468,295.399,218.809,16440.631,1632.817,286.097,590.482,219.461,8241.728,6787.114,339.824
10/7/1922,381.359,323.413,296.306,217.043,16588.064,1754.595,301.727,639.325,221.548,8356.296,6812.539,340.438
10/8/1922,381.024,322.362,298.26,215.514,16750.17,1876.708,317.424,699.482,224.563,8556.71,6826.007,338.965
10/9/1922,379.929,323.168,303.439,214.532,17144.07,2101.557,342.055,786.844,230.073,8673.637,6898.368,338.675
10/10/1922,378.928,323.065,308.363,213.756,17172.059,2197.571,354.172,844.549,234.901,8834.125,6963.306,336.875
10/11/1922,388.26,324.965,321.83,214.165,17315.607,1851.474,308.234,710.474,227.8,8767.093,6874.772,342.346
10/12/1922,384.133,325.427,313.779,214.553,17658.975,1800.093,300.285,693.592,227.184,8700.898,6845.566,339.102
10/13/1922,381.919,327.232,310.237,214.888,17615.15,1759.942,293.874,683.322,226.542,8668.787,6847.972,337.053
10/14/1922,385.16,328.384,308.331,214.791,17344.527,1649.934,280.27,634.952,223.64,8643.648,6822.478,339.647
10/15/1922,383.365,327.354,303.944,214.789,17148.459,1590.673,274.707,607.232,221.652,8638.904,6813.549,340.88
10/16/1922,377.651,327.651,295.5,214.659,17051.57,1713.137,286.81,633.361,223.288,8706.27,6855.553,340.393
10/17/1922,375.316,329.759,294.769,214.303,17042.072,1830.521,306.013,676.459,225.772,8759.719,6888.155,342.357
10/18/1922,379.949,331.107,295.314,214.237,17278.672,1913.768,316.043,695.211,226.699,8875.014,6934.475,345.175
10/19/1922,378.758,331.805,299.222,214.4,17756.244,2080.371,341.089,743.297,229.303,9028.032,7000.866,345.731
10/20/1922,380.759,332.581,298.662,214.439,18377.107,2344.827,379.253,829.575,234.819,9264.919,7123.574,346.954
10/21/1922,381.823,332.526,306.133,214.782,18673.984,2599.132,419.209,944.791,241.53,9553.054,7271.482,346.965
10/22/1922,385.256,332.869,311.765,215.447,18680.818,2751.851,443.608,1023.317,247.027,9760.271,7406.022,347.56
10/23/1922,385.121,333.179,317.365,216.207,18802.512,2838.896,460.572,1088.458,252.688,9902.539,7534.076,347.08
10/24/1922,384.125,333.428,320.476,216.914,18673.93,2901.645,467.742,1133.35,256.865,9976.5,7662.377,346.151
10/25/1922,386.405,334.22,324.164,217.687,18571.83,2735.804,439.402,1081.99,254.995,9930.653,7730.951,346.769
10/26/1922,383.833,333.643,318.006,217.911,18577.057,2830.323,458.673,1152.218,262.396,9945.484,7871.144,344.413
10/27/1922,389.579,333.344,320.376,217.805,17982.342,2579.819,403.636,1063.665,254.539,9905.623,7862.629,344.126
10/28/1922,391.036,333.52,305.362,217.961,17331.742,2094.364,331.639,831.693,240.677,9698.53,7746.061,347.365
10/29/1922,384.2,333.387,296.961,218.768,16988.998,1768.38,283.195,710.053,234.454,9489.231,7667.23,345.801
10/30/1922,374.9,334.302,294.471,219.285,17089.652,1749.293,272.189,744.006,239.945,9461.835,7650.034,345.376
10/31/1922,371.055,334.425,293.713,218.523,17192.129,1878.392,282.325,827.622,251.445,9491.276,7685.643,346.851
11/1/1922,370.731,334.277,294.961,218.56,17398.223,1862.552,277.812,817.539,253.936,9460.944,7693.497,346.374
11/2/1922,353.896,337.601,292.409,218.095,17524.02,1881.733,286.641,826.597,258.768,9425.515,7667.994,345.521
11/3/1922,355.066,342.058,294.413,217.558,18376.479,1994.708,296.501,839.807,264.598,9435.336,7678.002,350.659
11/4/1922,384.902,342.691,295.213,217.209,18438.799,2199.557,324.517,927.17,277.567,9548.207,7708.005,352.336
11/5/1922,396.266,339.158,295.007,217.601,18810.26,2458.183,364.117,1039.674,296.02,9706.53,7748.195,350.906
11/6/1922,398.965,331.214,292.521,218.627,19128.553,2878.83,426.734,1231.926,323.224,9994.938,7815.375,344.306
11/7/1922,402.304,322.116,288.377,219.851,18829.566,3305.649,494.923,1476.839,363.565,10248.27,7884.554,335.571
11/8/1922,415.959,316.363,287.894,222.056,18834.326,3313.257,497.379,1506.206,374.236,10328.297,7892.801,330.196
11/9/1922,413.877,312.281,285.042,224.833,18333.139,3546.301,549.856,1660.03,411.319,10405.136,7973.549,325.266
11/10/1922,434.602,311.896,286.298,227.434,17743.539,2714.406,389.341,1311.23,350.66,10118.059,7751.14,326.161
11/11/1922,428.577,310.794,288.472,230.155,17381.248,2114.305,315.424,1028.625,314.166,9753.057,7582.882,325.613
11/12/1922,411.581,311.878,286.842,231.371,16944.957,1985.503,306.639,935.412,312.507,9483.72,7488.786,325.677
11/13/1922,408.35,311.286,286.359,230.772,16899.582,2047.429,313.457,957.286,318.922,9496.657,7435.12,323.019
11/14/1922,401.961,313.258,286.325,229.532,17366.941,2105.534,324.016,976.523,325.837,9453.435,7309.04,322.386
11/15/1922,399.671,316.602,287.202,229.741,17513.609,2276.946,351.532,1030.131,336.585,9486.845,7345.779,327.084
11/16/1922,391.646,318.038,288.391,230.677,17728.428,2497.187,387.264,1122.138,353.164,9601.409,7439.618,332.522
11/17/1922,396.693,319.606,290.466,232.241,18166.121,2855.875,443.679,1270.36,376.219,9804.553,7545.391,330.91
11/18/1922,400.127,317.173,290.92,234.206,18553.725,3239.959,520.604,1465.318,407.765,10010.438,7676.765,330.036
11/19/1922,416.44,315.906,291.687,237.106,18487.852,3178.473,512.235,1457.348,403.422,10131.597,7708.671,329.32
11/20/1922,410.976,315.913,292.788,240.649,18860.969,3426.757,566.709,1595.4,429.07,10213.302,7821.319,328.718
11/21/1922,419.388,314.628,293.559,243.503,19186.857,3564.352,551.956,1740.444,463.617,10300.012,7916.879,327.735
11/22/1922,422.314,313.28,293.982,247.504,18954.947,3473.916,502.253,1779.653,496.477,10317.903,7961.557,325.642
11/23/1922,429.902,313.521,296.301,252.52,18388.004,2946.492,402.883,1570.359,477.549,10103.222,7907.027,326.808
11/24/1922,424.462,313.84,298.362,257.674,17791.701,2642.068,364.467,1443.407,483.475,9895.439,7881.768,327.42
11/25/1922,425.597,314.625,300.179,261.578,17152.182,2409.773,331.651,1354.412,486.505,9721.373,7826.483,328.718
11/26/1922,420.19,314.577,301.439,264.727,16471.285,2200.469,306.672,1289.885,493.661,9579.641,7772.693,327.24
11/27/1922,419.026,316.644,302.628,267.967,16144.86,2088.125,293.358,1264.582,506.927,9509.186,7742.15,326.966
11/28/1922,414.769,319.917,305.521,271.416,16496.906,1986.395,285.713,1243.343,517.435,9397.527,7690.777,331.298
11/29/1922,401.083,322.431,307.566,275.689,16851.939,2330.94,322.614,1367.801,592.297,9536.59,7778.658,335.343
11/30/1922,422.399,323.796,311.683,282.022,16838.76,2391.089,330.902,1421.575,623.487,9612.162,7789.258,335.783
12/1/1922,481.326,336.134,373.349,293.145,16490.004,1930.279,282.176,1293.172,579.641,9530.454,7684.475,359.492
12/2/1922,492.985,345.462,422.901,303.504,15596.365,1352.11,241.419,1077.165,501.288,9239.754,7492.291,382.285
12/3/1922,487.286,353.735,424.684,308.833,14971.872,1092.912,230.955,893.051,459.572,8738.217,7306.993,384.916
12/4/1922,478.499,364.893,425.474,311.802,13653.569,740.751,219.48,736.196,390.785,8086.168,6958.2,405.534
12/5/1922,469.266,372.328,429.578,312,12949.505,711.887,220.961,605.907,378.731,7202.717,6708.245,403.067
12/6/1922,468.484,377.314,435.443,310.604,11417.089,593.959,214.579,522.919,355.158,6621.293,6335.233,402.044
12/7/1922,483.292,387.603,444.389,311.671,10562.768,468.768,210.715,452.011,323.59,5907.188,5858.915,421.582
12/8/1922,490.746,392.142,456.205,312.21,9219.31,360.824,204.592,400.592,296.955,5280.426,5339.313,432.092
12/9/1922,487.807,398.827,452.801,311.354,8572.049,338.665,203.417,345.21,289.382,4491.054,4957.279,428.786
12/10/1922,483.8,392.451,458.368,306.724,7203.438,313.65,200.395,328.528,281.508,4277.418,4637.49,413.264
12/11/1922,498.708,408.613,473.381,306.847,6535.213,267.053,198.382,309.191,269.9,4001.715,4132.036,441.796
12/12/1922,489.539,401.86,473.136,304.478,6303.938,258.999,197.877,290.981,265.779,3635.626,3791.982,434.499
12/13/1922,477.7,396.238,465.764,300.292,6232.484,263.739,197.482,281.355,263.501,3395.769,3544.111,427.031
12/14/1922,489.909,402.758,466.102,299.049,6005.871,246.294,197,276.066,258.458,3281.177,3227.713,435.372
12/15/1922,488.132,400.035,460.946,297.463,6225.081,245.624,197.468,269.146,255.948,3000.154,2998.21,448.953
12/16/1922,484.456,397.682,453.406,295.681,6512.776,245.535,198.109,261.645,254.127,2745.737,2796.427,446.923
12/17/1922,481.133,398.645,451.465,293.538,6680.172,250.868,198.444,253.752,252.741,2554.166,2620.955,440.102
12/18/1922,489.581,402.972,458.109,294.098,6528.978,238.467,198.086,251.85,249.907,2371.864,2430.538,450.475
12/19/1922,493.103,403.232,458.073,294.294,6415.01,234.478,197.693,247.749,248.54,2156.857,2269.651,450.708
12/20/1922,488.307,401.788,454.942,293.102,5989.027,232.371,197.464,243.358,247.665,2038.607,2129.112,441.657
12/21/1922,489.77,403.239,453.316,292.52,5640.535,225.11,196.972,241.371,246.381,1912.333,1988.729,441.45
12/22/1922,491.53,406.238,453.742,291.567,5249.722,220.198,196.383,240.263,245.461,1793.687,1854.07,442.348
12/23/1922,496.466,407.245,458.982,291.017,4962.658,215.143,195.927,241.186,244.522,1700.984,1719.764,443.364
12/24/1922,497.008,406.093,456.349,290.391,4629.048,212.22,195.216,241.953,243.797,1625.551,1595.937,437.651
12/25/1922,495.152,405.218,452.321,289.516,4360.908,210.16,194.057,242.723,243.411,1579.92,1477.862,432.657
12/26/1922,488.897,403.437,447.13,288.452,4360.274,208.12,193.74,243.524,243.245,1577.054,1369.212,431.111
12/27/1922,480.611,398.687,434.202,286.314,4593.423,208.058,193.894,242.002,243.002,1521.127,1296.019,429.563
12/28/1922,470.961,405.015,434.577,283.072,4759.022,209.31,194.415,240.405,243.258,1507.371,1237.651,435.306
12/29/1922,483.91,405.935,436.525,283.93,5023.814,207.873,194.892,244.38,242.496,1503.179,1145.024,458.552
12/30/1922,480.705,403.616,441.669,283.006,5632.909,211.477,195.691,241.12,242.998,1408.609,1110.95,447.776
12/31/1922,477.795,405.788,443.21,282.468,5895.761,214.73,196.189,236.666,243.277,1385.134,1087.364,438.983
1/1/1923,486.62,404.231,451.677,282.449,5991.348,217.548,196.613,236.762,242.412,1376.937,1050.284,449.711
1/2/1923,491.437,396.854,455.223,282.165,6179.323,223.937,196.744,234.566,241.751,1394.738,1026.839,435.848
1/3/1923,462.791,395.299,428.155,282.728,6429.964,231.225,196.416,233.701,240.228,1410.764,1010.492,433.167
1/4/1923,442.316,391.061,416.862,281.992,6267.582,239.637,195.695,231.559,239.517,1481.458,1002.198,424.973
1/5/1923,436.076,389.438,416.441,281.382,6058.682,240.538,195.044,230.944,238.364,1522.024,991.668,422.188
1/6/1923,437.978,389.538,419.723,281.165,5772.743,228.322,194.187,231.643,236.839,1498.826,966.647,424.839
1/7/1923,438.822,390.534,420.643,280.808,5535.691,225.181,193.905,230.303,236.332,1468.278,944.318,422.662
1/8/1923,437.794,392.863,421.4,279.362,5404.084,225.273,193.28,229.382,235.597,1439.609,934.737,415.176
1/9/1923,433.288,396.706,419.573,276.885,5431.608,230.359,192.638,228.783,234.701,1460.785,934.94,412.825
1/10/1923,430.484,401.503,423.071,275.241,5382.312,226.583,191.962,231.144,233.071,1493.582,913.962,420.859
1/11/1923,435.394,402.837,420.479,274.902,5579.402,222.206,191.744,231.875,232.831,1496.414,890.883,423.679
1/12/1923,429.922,401.086,413.348,273.622,6067.971,230.468,192.425,230.026,232.748,1520.067,895.103,431.078
1/13/1923,428.879,400.362,410.209,273.145,6451.015,235.685,192.734,229.168,232.257,1559.206,901.463,432.113
1/14/1923,428.309,399.384,411.315,272.738,6695.273,242.624,193.109,227.616,231.891,1606.714,912.586,432.255
1/15/1923,427.647,398.701,410.625,272.724,6882.724,261.182,193.409,226.931,231.497,1648.586,923.996,429.805
1/16/1923,428.851,397.66,411.687,272.162,6815.632,269.618,193.655,226.912,230.842,1724.507,946.622,426.928
1/17/1923,429.386,397.408,416.339,271.156,6294.552,268.612,193.35,225.477,230.358,1786.173,960.162,427.55
1/18/1923,437.414,401.296,421.096,273.532,6172.911,243.157,192.527,226.286,229.654,1689.521,940.257,439.102
1/19/1923,436.02,399.235,419.602,273.435,5837.449,238.613,192.634,224.69,229.595,1645.638,944.5,434.465
1/20/1923,435.993,399.591,418.493,273.524,5580.203,229.538,192.08,224.184,229.359,1592.089,933.657,430.504
