,NDOI,smscg,tide
11/2/1999,5937,1,5.326100349
11/3/1999,5878,1,5.21930027
11/4/1999,5848,1,5.202199936
11/5/1999,5831,1,5.352800369
11/6/1999,5820,1,5.702000141
11/7/1999,5813,1,5.92869997
11/8/1999,5808,1,6.017199993
11/9/1999,5804,1,6.00150013
11/10/1999,5802,1,5.899600029
11/11/1999,5799,1,5.577100277
11/12/1999,5798,1,5.274400234
11/13/1999,5796,1,4.826700211
11/14/1999,5795,1,4.376399994
11/15/1999,5793,1,4.050199509
11/16/1999,5792,1,4.129700184
11/17/1999,5791,1,4.257999897
11/18/1999,5789,1,4.570799828
11/19/1999,5788,1,4.789700031
11/20/1999,5786,1,5.750799656
11/21/1999,5784,1,6.727699757
11/22/1999,5781,1,7.600800037
11/23/1999,5777,1,8.201200485
11/24/1999,5771,1,8.380800247
11/25/1999,5762,1,8.219099998
11/26/1999,5749,1,7.642199993
11/27/1999,5725,1,6.781400204
11/28/1999,5678,1,5.787499905
11/29/1999,5565,1,5.244100094
11/30/1999,5152,1,4.989099979
12/1/1999,4732,0,4.89659977
12/2/1999,4613,0,4.926300049
12/3/1999,4564,0,5.291200161
12/4/1999,4540,0,5.781700134
12/5/1999,4526,0,6.093600273
12/6/1999,4518,0,6.391700268
12/7/1999,4514,0,6.464900017
12/8/1999,4511,0,6.538199902
12/9/1999,4511,0,6.349299908
12/10/1999,4512,0,6.186700344
12/11/1999,4514,0,5.73870039
12/12/1999,4517,0,5.292700291
12/13/1999,4521,0,4.75510025
12/14/1999,4527,0,4.369299889
12/15/1999,4535,0,4.233399868
12/16/1999,4544,0,4.203800201
12/17/1999,4556,0,4.177700043
12/18/1999,4571,0,5.283599854
12/19/1999,4590,0,6.49849987
12/20/1999,4614,0,7.505000114
12/21/1999,4645,0,8.292600632
12/22/1999,4687,0,8.799699783
12/23/1999,4742,0,8.870500565
12/24/1999,4819,0,8.458899498
12/25/1999,4929,0,7.634400368
12/26/1999,5095,0,6.545700073
12/27/1999,5358,0,5.528699875
12/28/1999,5816,0,5.003200054
12/29/1999,6714,0,4.481600285
12/30/1999,8869,0,4.191699982
12/31/1999,16473,0,4.79309988
1/1/2000,24077,0,5.278100014
1/2/2000,26233,0,5.749400139
1/3/2000,27133,0,6.163300037
1/4/2000,27593,0,6.343700409
1/5/2000,27861,0,6.641300201
1/6/2000,28031,0,6.592000008
1/7/2000,28148,0,6.651100159
1/8/2000,28233,0,6.374900341
1/9/2000,28299,0,6.04309988
1/10/2000,28353,0,5.521800041
1/11/2000,28400,0,4.792099953
1/12/2000,28443,0,4.45290041
1/13/2000,28485,0,4.138899803
1/14/2000,28528,0,3.931600094
1/15/2000,28574,0,4.692599773
1/16/2000,28625,0,5.737999916
1/17/2000,28684,0,6.746400356
1/18/2000,28754,0,7.659200191
1/19/2000,28839,0,8.361200333
1/20/2000,28944,0,8.67650032
1/21/2000,29077,0,8.532099724
1/22/2000,29251,0,7.958399773
1/23/2000,29482,0,7.116099834
1/24/2000,29800,0,5.959899902
1/25/2000,30255,0,5.114299774
1/26/2000,30936,0,4.425200462
1/27/2000,32020,0,3.794499874
1/28/2000,33899,0,4.101500034
1/29/2000,37589,0,4.493100166
1/30/2000,46445,0,4.920700073
1/31/2000,77684,0,5.319200039
2/1/2000,107798,1,5.684499741
2/2/2000,115839,1,6.125699997
2/3/2000,119098,1,6.315299988
2/4/2000,120731,1,6.511499882
2/5/2000,121660,1,6.47630024
2/6/2000,122237,1,6.259200096
2/7/2000,122618,1,5.859499931
2/8/2000,122880,1,5.272300243
2/9/2000,123066,1,4.63890028
2/10/2000,123202,1,4.228199959
2/11/2000,123301,1,3.947199821
2/12/2000,123373,1,4.51429987
2/13/2000,123425,1,5.183899879
2/14/2000,123460,1,5.924099922
2/15/2000,123481,1,6.671099663
2/16/2000,123489,1,7.317200184
2/17/2000,123484,1,7.732299805
2/18/2000,123465,1,7.794499874
2/19/2000,123430,1,7.541599751
2/20/2000,123375,1,6.960299969
2/21/2000,123293,1,5.998399734
2/22/2000,123171,1,5.060800076
2/23/2000,122990,1,4.481800079
2/24/2000,122712,1,4.18500042
2/25/2000,122260,1,4.047999859
2/26/2000,121463,1,4.0406003
2/27/2000,119869,1,4.120399952
2/28/2000,115931,1,4.348199844
2/29/2000,101184,1,4.709500313
3/1/2000,85886,1,5.112500191
3/2/2000,81548,1,5.427799702
3/3/2000,79741,1,5.798299789
3/4/2000,78819,1,5.938599586
3/5/2000,78286,1,5.947999954
3/6/2000,77951,1,5.617899895
3/7/2000,77725,1,5.2427001
3/8/2000,77566,1,4.718699932
3/9/2000,77448,1,4.643499851
3/10/2000,77357,1,4.97630024
3/11/2000,77285,1,5.13560009
3/12/2000,77225,1,5.235300064
3/13/2000,77174,1,5.458600044
3/14/2000,77127,1,5.796000004
3/15/2000,77084,1,6.157899857
3/16/2000,77040,1,6.442200184
3/17/2000,76995,1,6.524499893
3/18/2000,76946,1,6.479799747
3/19/2000,76890,1,6.108099937
3/20/2000,76825,1,5.380000114
3/21/2000,76744,1,4.836800098
3/22/2000,76642,1,5.060299873
3/23/2000,76508,1,4.981600285
3/24/2000,76326,1,4.817699909
3/25/2000,76068,1,4.513899803
3/26/2000,75682,1,4.235599995
3/27/2000,75070,1,4.012000084
3/28/2000,74011,1,3.962299824
3/29/2000,71932,1,4.11920023
3/30/2000,66945,1,4.419099808
3/31/2000,49352,1,4.724400043
4/1/2000,32071,1,4.971899986
4/2/2000,27313,1,5.085000038
4/3/2000,25357,1,5.011199951
4/4/2000,24369,1,5.013899803
4/5/2000,23802,1,5.526100159
4/6/2000,23448,1,5.87650013
4/7/2000,23212,1,6.22329998
4/8/2000,23048,1,6.286099911
4/9/2000,22929,1,6.194499969
4/10/2000,22841,1,5.940599918
4/11/2000,22773,1,5.646100044
4/12/2000,22721,1,5.395499706
4/13/2000,22679,1,5.337300301
4/14/2000,22646,1,5.447199821
4/15/2000,22619,1,5.505899906
4/16/2000,22596,1,5.242900372
4/17/2000,22577,1,5.28030014
4/18/2000,22560,1,5.556300163
4/19/2000,22545,1,5.758399963
4/20/2000,22531,1,5.702499866
4/21/2000,22517,1,5.656599998
4/22/2000,22503,1,5.457799911
4/23/2000,22486,1,5.024600029
4/24/2000,22465,1,4.64770031
4/25/2000,22437,1,4.236100197
4/26/2000,22394,1,3.925699711
4/27/2000,22322,1,4.035099983
4/28/2000,22182,1,4.24600029
4/29/2000,21842,1,4.495200157
4/30/2000,20610,1,4.600999832
5/1/2000,19356,1,4.828800201
5/2/2000,19000,1,5.52519989
5/3/2000,18852,1,6.333300114
5/4/2000,18776,1,6.966700077
5/5/2000,18732,1,7.417699814
5/6/2000,18704,1,7.317599773
5/7/2000,18685,1,7.406399727
5/8/2000,18672,1,6.955899715
5/9/2000,18661,1,6.33109951
5/10/2000,18653,1,5.649499893
5/11/2000,18646,1,5.466400146
5/12/2000,18640,1,5.401800156
5/13/2000,18634,1,5.206200123
5/14/2000,18629,1,4.962300301
5/15/2000,18623,1,5.5145998
5/16/2000,18617,1,5.949200153
5/17/2000,18610,1,6.232700348
5/18/2000,18602,1,6.284600258
5/19/2000,18592,1,6.288099766
5/20/2000,18580,1,6.04640007
5/21/2000,18565,1,5.867199898
5/22/2000,18546,1,5.623800278
5/23/2000,18520,1,5.091400146
5/24/2000,18484,1,4.572199821
5/25/2000,18434,1,4.296599865
5/26/2000,18358,1,4.331500053
5/27/2000,18237,1,4.387300014
5/28/2000,18028,1,4.50480032
5/29/2000,17618,1,4.504300117
5/30/2000,16634,1,5.630000114
5/31/2000,13161,1,6.588099957
6/1/2000,9749,1,7.515799999
6/2/2000,8810,1,8.160599709
6/3/2000,8424,1,8.359999657
6/4/2000,8229,1,8.065000534
6/5/2000,8117,1,7.973099709
6/6/2000,8047,1,7.243700027
6/7/2000,8001,1,6.328000069
6/8/2000,7969,1,5.790599823
6/9/2000,7946,1,5.439899921
6/10/2000,7928,1,5.120399952
6/11/2000,7916,1,4.888299942
6/12/2000,7906,1,5.430500031
6/13/2000,7898,1,5.960700035
6/14/2000,7892,1,6.313399792
6/15/2000,7888,1,6.478300095
6/16/2000,7884,1,6.598400116
6/17/2000,7882,1,6.531000137
6/18/2000,7880,1,6.377900124
6/19/2000,7879,1,6.045400143
6/20/2000,7879,1,5.85199976
6/21/2000,7880,1,5.488299847
6/22/2000,7882,1,4.901000023
6/23/2000,7885,1,4.582700253
6/24/2000,7890,1,4.475900173
6/25/2000,7899,1,4.373899937
6/26/2000,7913,1,4.374100208
6/27/2000,7938,1,5.197600365
6/28/2000,7989,1,6.306399822
6/29/2000,8113,1,7.401000023
6/30/2000,8562,1,8.218100548
7/1/2000,9019,1,8.648200035
7/2/2000,9149,1,8.633000374
7/3/2000,9203,1,8.286800385
7/4/2000,9230,1,8.025899887
7/5/2000,9246,1,7.212500095
7/6/2000,9256,1,6.10890007
7/7/2000,9262,1,5.600000381
7/8/2000,9266,1,5.029399872
7/9/2000,9269,1,4.625599861
7/10/2000,9272,1,5.04820013
7/11/2000,9273,1,5.555700302
7/12/2000,9274,1,5.921200275
7/13/2000,9274,1,6.22510004
7/14/2000,9274,1,6.456200123
7/15/2000,9274,1,6.538899899
7/16/2000,9273,1,6.547399998
7/17/2000,9271,1,6.406499863
7/18/2000,9270,1,6.091499805
7/19/2000,9267,1,5.866799831
7/20/2000,9264,1,5.453400135
7/21/2000,9259,1,4.797800064
7/22/2000,9254,1,4.584899902
7/23/2000,9246,1,4.282800198
7/24/2000,9234,1,4.388400078
7/25/2000,9219,1,5.137800217
7/26/2000,9194,1,5.730500221
7/27/2000,9156,1,6.737500191
7/28/2000,9090,1,7.61259985
7/29/2000,8959,1,8.212500572
7/30/2000,8645,1,8.418199539
7/31/2000,7537,1,8.365799904
8/1/2000,6430,1,7.918100357
8/2/2000,6116,1,7.381000042
8/3/2000,5985,1,6.461500168
8/4/2000,5919,1,5.489500046
8/5/2000,5881,1,4.889800072
8/6/2000,5857,1,4.518300056
8/7/2000,5841,1,4.722400188
8/8/2000,5831,1,4.778800011
8/9/2000,5823,1,5.134999752
8/10/2000,5818,1,5.486700058
8/11/2000,5814,1,5.85529995
8/12/2000,5812,1,6.055700302
8/13/2000,5811,1,6.245800018
8/14/2000,5810,1,6.302900314
8/15/2000,5811,1,6.072000027
8/16/2000,5812,1,5.86439991
8/17/2000,5814,1,5.335999966
8/18/2000,5817,1,5.055699825
8/19/2000,5821,1,4.469900131
8/20/2000,5827,1,4.217000008
8/21/2000,5834,1,4.401800156
8/22/2000,5845,1,4.919800282
8/23/2000,5859,1,5.552000046
8/24/2000,5879,1,5.847300053
8/25/2000,5907,1,6.605999947
8/26/2000,5950,1,7.224500179
8/27/2000,6019,1,7.598900318
8/28/2000,6138,1,7.72149992
8/29/2000,6373,1,7.473700047
8/30/2000,6935,1,6.802199841
8/31/2000,8920,1,6.099500179
9/1/2000,10869,1,5.386199951
9/2/2000,11406,1,4.664500237
9/3/2000,11626,1,4.610300064
9/4/2000,11737,1,4.510299683
9/5/2000,11801,1,4.475500107
9/6/2000,11841,1,4.392299652
9/7/2000,11867,1,4.594799995
9/8/2000,11885,1,4.87830019
9/9/2000,11898,1,5.165599823
9/10/2000,11907,1,5.523200035
9/11/2000,11914,1,5.6947999
9/12/2000,11919,1,5.618999958
9/13/2000,11922,1,5.51760006
9/14/2000,11925,1,5.139500141
9/15/2000,11926,1,4.754899979
9/16/2000,11926,1,4.693500042
9/17/2000,11925,1,4.890799999
9/18/2000,11924,1,5.079699993
9/19/2000,11921,1,5.24819994
9/20/2000,11916,1,5.436600208
9/21/2000,11910,1,5.699299812
9/22/2000,11901,1,5.659200191
9/23/2000,11888,1,6.138500214
9/24/2000,11869,1,6.48029995
9/25/2000,11840,1,6.594499588
9/26/2000,11794,1,6.436399937
9/27/2000,11713,1,5.960199833
9/28/2000,11553,1,5.638299942
9/29/2000,11162,1,5.601899624
9/30/2000,9744,1,5.624900341
10/1/2000,8300,1,5.32310009
10/2/2000,7891,1,5.009900093
10/3/2000,7720,1,4.605999947
10/4/2000,7633,1,4.276299953
10/5/2000,7583,1,4.129799843
10/6/2000,7551,1,3.974100113
10/7/2000,7530,1,4.269199848
10/8/2000,7515,1,4.510000229
10/9/2000,7504,1,4.677599907
10/10/2000,7496,1,4.795200348
10/11/2000,7490,1,4.755900383
10/12/2000,7484,1,4.837500095
10/13/2000,7480,1,5.413100243
10/14/2000,7476,1,5.888199806
10/15/2000,7473,1,6.163100243
10/16/2000,7470,1,6.294199944
10/17/2000,7467,1,6.175999641
10/18/2000,7463,1,5.911399841
10/19/2000,7460,1,5.702799797
10/20/2000,7456,1,5.553999901
10/21/2000,7451,1,5.254199982
10/22/2000,7445,1,5.497399807
10/23/2000,7437,1,5.653800011
10/24/2000,7427,1,5.573400021
10/25/2000,7412,1,5.642199993
10/26/2000,7391,1,6.034300327
10/27/2000,7356,1,6.383900166
10/28/2000,7297,1,6.412800312
10/29/2000,7181,1,6.271299839
10/30/2000,6902,1,5.873800278
10/31/2000,5918,1,5.452899933
11/1/2000,4951,1,4.923399925
11/2/2000,4685,1,4.391300201
11/3/2000,4576,1,3.980800152
11/4/2000,4520,1,4.001200199
11/5/2000,4489,1,3.948699951
11/6/2000,4469,1,4.314100266
11/7/2000,4456,1,4.374499798
11/8/2000,4447,1,4.57130003
11/9/2000,4440,1,5.175600052
11/10/2000,4435,1,6.120200157
11/11/2000,4432,1,6.767699718
11/12/2000,4429,1,7.305000305
11/13/2000,4427,1,7.533799648
11/14/2000,4426,1,7.479899883
11/15/2000,4424,1,7.1541996
11/16/2000,4424,1,6.56649971
11/17/2000,4423,1,5.842499733
11/18/2000,4423,1,5.307799816
11/19/2000,4423,1,5.234600067
11/20/2000,4424,1,5.341499805
11/21/2000,4425,1,5.424300194
11/22/2000,4426,1,5.778800011
11/23/2000,4428,1,6.310600281
11/24/2000,4432,1,6.695000172
11/25/2000,4437,1,6.857300282
11/26/2000,4445,1,6.882899761
11/27/2000,4460,1,6.612699986
11/28/2000,4490,1,6.360199928
11/29/2000,4562,1,5.823400021
11/30/2000,4825,1,5.273500443
12/1/2000,5092,0,4.692699909
12/2/2000,5168,0,4.149199963
12/3/2000,5199,0,4.035200119
12/4/2000,5216,0,3.929200172
12/5/2000,5225,0,3.92110014
12/6/2000,5232,0,4.176499844
12/7/2000,5236,0,5.055399895
12/8/2000,5239,0,6.117300034
12/9/2000,5242,0,7.085199833
12/10/2000,5245,0,7.838799953
12/11/2000,5247,0,8.277500153
12/12/2000,5250,0,8.493299484
12/13/2000,5252,0,8.290200233
12/14/2000,5255,0,7.677700043
12/15/2000,5258,0,6.756700039
12/16/2000,5262,0,5.654500008
12/17/2000,5267,0,5.2833004
12/18/2000,5272,0,4.939100266
12/19/2000,5279,0,4.739899635
12/20/2000,5288,0,5.43569994
12/21/2000,5299,0,6.123600006
12/22/2000,5313,0,6.555299759
12/23/2000,5333,0,6.785200119
12/24/2000,5359,0,6.977699757
12/25/2000,5398,0,6.818200111
12/26/2000,5455,0,6.802499771
12/27/2000,5546,0,6.44299984
12/28/2000,5705,0,6.089399815
12/29/2000,6016,0,5.548900127
12/30/2000,6762,0,4.810299873
12/31/2000,9395,0,4.25880003
1/1/2001,12027,0,3.968500137
1/2/2001,12774,0,3.71600008
1/3/2001,13085,0,3.539499998
1/4/2001,13243,0,4.438499928
1/5/2001,13335,0,5.529500008
1/6/2001,13393,0,6.628600121
1/7/2001,13432,0,7.546499729
1/8/2001,13459,0,8.238699913
1/9/2001,13479,0,8.766300201
1/10/2001,13495,0,8.826499939
1/11/2001,13507,0,8.390500069
1/12/2001,13518,0,7.501799583
1/13/2001,13526,0,6.375800133
1/14/2001,13534,0,5.442100048
1/15/2001,13542,0,4.860499859
1/16/2001,13549,0,4.362500191
1/17/2001,13557,0,4.947299957
1/18/2001,13565,0,5.465300083
1/19/2001,13575,0,5.851899624
1/20/2001,13586,0,6.193999767
1/21/2001,13599,0,6.499199867
1/22/2001,13616,0,6.557199955
1/23/2001,13639,0,6.654599667
1/24/2001,13670,0,6.554800034
1/25/2001,13713,0,6.315999985
1/26/2001,13778,0,5.955999851
1/27/2001,13881,0,5.380000114
1/28/2001,14059,0,4.669300079
1/29/2001,14409,0,4.15199995
1/30/2001,15249,0,3.751899958
1/31/2001,18209,0,3.403599739
2/1/2001,21008,1,3.956500053
2/2/2001,21731,1,4.746399879
2/3/2001,22020,1,5.661000252
2/4/2001,22164,1,6.59499979
2/5/2001,22246,1,7.512300014
2/6/2001,22296,1,8.197500229
2/7/2001,22330,1,8.499799728
2/8/2001,22353,1,8.314200401
2/9/2001,22369,1,7.723799706
2/10/2001,22382,1,6.78099966
2/11/2001,22391,1,5.612299919
2/12/2001,22399,1,4.886000156
2/13/2001,22404,1,4.520799637
2/14/2001,22409,1,4.68930006
2/15/2001,22413,1,4.839299679
2/16/2001,22416,1,5.03180027
2/17/2001,22419,1,5.284999847
2/18/2001,22422,1,5.555199623
2/19/2001,22424,1,5.740799904
2/20/2001,22427,1,5.970300198
2/21/2001,22430,1,6.076000214
2/22/2001,22434,1,5.982900143
2/23/2001,22439,1,5.764899731
2/24/2001,22447,1,5.389400005
2/25/2001,22461,1,4.70539999
2/26/2001,22488,1,4.218699932
2/27/2001,22555,1,3.872699976
2/28/2001,22814,1,3.926200151
3/1/2001,23088,1,4.246500015
3/2/2001,23165,1,4.617799759
3/3/2001,23198,1,5.115599632
3/4/2001,23214,1,5.747799873
3/5/2001,23223,1,6.441100121
3/6/2001,23228,1,7.05589962
3/7/2001,23231,1,7.424599648
3/8/2001,23233,1,7.404600143
3/9/2001,23233,1,7.14659977
3/10/2001,23233,1,6.441299915
3/11/2001,23232,1,5.443799973
3/12/2001,23230,1,5.396499634
3/13/2001,23228,1,5.417200089
3/14/2001,23225,1,5.163400173
3/15/2001,23220,1,4.897500038
3/16/2001,23215,1,4.624499798
3/17/2001,23208,1,4.474499702
3/18/2001,23200,1,4.495600224
3/19/2001,23189,1,4.697800159
3/20/2001,23175,1,4.956299782
3/21/2001,23158,1,5.102200031
3/22/2001,23134,1,5.190599918
3/23/2001,23103,1,5.021100044
3/24/2001,23059,1,4.845999718
3/25/2001,22997,1,4.528599739
3/26/2001,22903,1,4.566900253
3/27/2001,22753,1,4.792299747
3/28/2001,22494,1,5.131400108
3/29/2001,21984,1,5.251999855
3/30/2001,20762,1,5.289800167
3/31/2001,16448,1,5.294800282
4/1/2001,12210,1,5.341899872
4/2/2001,11044,1,5.53579998
4/3/2001,10564,1,5.837100029
4/4/2001,10322,1,6.027200222
4/5/2001,10183,1,6.124199867
4/6/2001,10096,1,5.954800129
4/7/2001,10038,1,5.670799732
4/8/2001,9998,1,6.021800041
4/9/2001,9969,1,6.197899818
4/10/2001,9948,1,6.256899834
4/11/2001,9931,1,6.105499744
4/12/2001,9919,1,5.635200024
4/13/2001,9909,1,5.101099968
4/14/2001,9901,1,4.592499733
4/15/2001,9894,1,4.187900066
4/16/2001,9889,1,4.064700127
4/17/2001,9885,1,4.213300228
4/18/2001,9882,1,4.360499859
4/19/2001,9879,1,4.45510006
4/20/2001,9877,1,4.49119997
4/21/2001,9875,1,4.44080019
4/22/2001,9873,1,4.946900368
4/23/2001,9872,1,5.541200161
4/24/2001,9870,1,5.989699841
4/25/2001,9869,1,6.272399902
4/26/2001,9868,1,6.395299911
4/27/2001,9867,1,6.458499908
4/28/2001,9865,1,6.238399982
4/29/2001,9861,1,5.911200047
4/30/2001,9845,1,5.568999767
5/1/2001,9830,1,5.324500084
5/2/2001,9825,1,5.496600151
5/3/2001,9823,1,5.610499859
5/4/2001,9822,1,5.466599941
5/5/2001,9822,1,5.798500061
5/6/2001,9821,1,6.42509985
5/7/2001,9821,1,6.826200008
5/8/2001,9820,1,6.897799969
5/9/2001,9820,1,6.621700287
5/10/2001,9820,1,6.467200279
5/11/2001,9819,1,6.088799953
5/12/2001,9818,1,5.432199955
5/13/2001,9818,1,4.777999878
5/14/2001,9817,1,4.230199814
5/15/2001,9816,1,4.190199852
5/16/2001,9815,1,4.198199749
5/17/2001,9813,1,4.229000092
5/18/2001,9812,1,4.25330019
5/19/2001,9809,1,4.479399681
5/20/2001,9806,1,5.231699944
5/21/2001,9803,1,6.091100216
5/22/2001,9798,1,6.711200237
5/23/2001,9792,1,7.196400166
5/24/2001,9783,1,7.494999886
5/25/2001,9770,1,7.296299934
5/26/2001,9751,1,7.365699768
5/27/2001,9720,1,6.86989975
5/28/2001,9667,1,6.204400063
5/29/2001,9563,1,5.692000389
5/30/2001,9313,1,5.588200092
5/31/2001,8431,1,5.378499985
6/1/2001,7565,1,5.179299831
6/2/2001,7327,1,5.882599831
6/3/2001,7228,1,6.44659996
6/4/2001,7179,1,6.991800308
6/5/2001,7150,1,7.165699959
6/6/2001,7132,1,7.081400394
6/7/2001,7121,1,6.889699936
6/8/2001,7112,1,6.446899891
6/9/2001,7106,1,6.174499989
6/10/2001,7101,1,5.6875
6/11/2001,7098,1,5.033800125
6/12/2001,7095,1,4.448899746
6/13/2001,7092,1,4.287400246
6/14/2001,7090,1,4.145500183
6/15/2001,7088,1,4.052300453
6/16/2001,7086,1,4.144200325
6/17/2001,7084,1,5.056200027
6/18/2001,7081,1,6.052499771
6/19/2001,7079,1,6.836500168
6/20/2001,7076,1,7.590300083
6/21/2001,7072,1,8.122400284
6/22/2001,7067,1,8.254199982
6/23/2001,7061,1,7.949499607
6/24/2001,7051,1,7.799499989
6/25/2001,7037,1,7.083900452
6/26/2001,7016,1,6.120900154
6/27/2001,6977,1,5.777800083
6/28/2001,6902,1,5.435800076
6/29/2001,6719,1,5.031199932
6/30/2001,6054,1,5.609099865
7/1/2001,5376,1,6.198199749
7/2/2001,5184,1,6.731899738
7/3/2001,5104,1,6.989300251
7/4/2001,5064,1,7.052099705
7/5/2001,5040,1,6.997699738
7/6/2001,5025,1,6.744599819
7/7/2001,5015,1,6.392799854
7/8/2001,5008,1,6.068900108
7/9/2001,5003,1,5.685800076
7/10/2001,4999,1,4.957600117
7/11/2001,4996,1,4.467000008
7/12/2001,4994,1,4.174200058
7/13/2001,4992,1,3.871899843
7/14/2001,4990,1,4.107700348
7/15/2001,4988,1,4.532599926
7/16/2001,4987,1,5.4447999
7/17/2001,4985,1,6.393300056
7/18/2001,4984,1,7.349299908
7/19/2001,4982,1,8.092300415
7/20/2001,4980,1,8.475299835
7/21/2001,4978,1,8.416100502
7/22/2001,4975,1,7.993000031
7/23/2001,4971,1,7.723999977
7/24/2001,4966,1,6.768799782
7/25/2001,4959,1,5.927700043
7/26/2001,4949,1,5.29129982
7/27/2001,4932,1,5.143100262
7/28/2001,4903,1,5.330800056
7/29/2001,4846,1,5.731800079
7/30/2001,4711,1,6.128000259
7/31/2001,4232,1,6.400899887
8/1/2001,3753,1,6.558300018
8/2/2001,3617,1,6.645599842
8/3/2001,3561,1,6.608099937
8/4/2001,3532,1,6.368599892
8/5/2001,3515,1,6.118799686
8/6/2001,3505,1,5.512000084
8/7/2001,3498,1,5.287899971
8/8/2001,3493,1,4.552599907
8/9/2001,3490,1,4.178200245
8/10/2001,3487,1,3.781499863
8/11/2001,3485,1,3.858300209
8/12/2001,3483,1,4.549300194
8/13/2001,3482,1,5.07130003
8/14/2001,3481,1,5.661200047
8/15/2001,3480,1,6.584899902
8/16/2001,3479,1,7.412000179
8/17/2001,3478,1,7.969900131
8/18/2001,3477,1,8.110099792
8/19/2001,3477,1,7.956200123
8/20/2001,3476,1,7.38740015
8/21/2001,3475,1,6.814899921
8/22/2001,3474,1,5.81430006
8/23/2001,3473,1,5.233500004
8/24/2001,3471,1,5.179800034
8/25/2001,3469,1,5.238699913
8/26/2001,3466,1,5.236499786
8/27/2001,3461,1,5.297100067
8/28/2001,3452,1,5.48570013
8/29/2001,3434,1,5.700500011
8/30/2001,3392,1,5.924999714
8/31/2001,3244,1,6.02300024
9/1/2001,3098,0,5.85559988
9/2/2001,3058,0,5.780900002
9/3/2001,3041,0,5.323500156
9/4/2001,3033,0,4.843599796
9/5/2001,3028,0,4.405200005
9/6/2001,3025,0,4.084500313
9/7/2001,3023,0,4.069600105
9/8/2001,3022,0,4.250899792
9/9/2001,3021,0,4.45389986
9/10/2001,3021,0,4.82889986
9/11/2001,3020,0,5.30880022
9/12/2001,3020,0,5.613699913
9/13/2001,3020,0,6.327600002
9/14/2001,3020,0,6.889200211
9/15/2001,3020,0,7.257100105
9/16/2001,3020,0,7.233799934
9/17/2001,3021,0,6.801599979
9/18/2001,3021,0,6.103500366
9/19/2001,3022,0,5.883699894
9/20/2001,3023,0,5.90019989
9/21/2001,3025,0,5.805699825
9/22/2001,3027,0,5.501299858
9/23/2001,3029,0,5.149300098
9/24/2001,3033,0,4.894899845
9/25/2001,3040,0,4.616499901
9/26/2001,3049,0,4.819400311
9/27/2001,3067,0,4.964900017
9/28/2001,3100,0,5.060400009
9/29/2001,3183,0,5.064299583
9/30/2001,3483,0,5.020899773
10/1/2001,3788,0,4.758999825
10/2/2001,3874,0,4.52450037
10/3/2001,3910,0,4.680500031
10/4/2001,3929,0,4.977899551
10/5/2001,3939,0,5.182799816
10/6/2001,3946,0,5.256599903
10/7/2001,3951,0,5.241499901
10/8/2001,3954,0,5.2020998
10/9/2001,3957,0,5.254000187
10/10/2001,3959,0,5.433199883
10/11/2001,3960,0,5.337900162
10/12/2001,3962,0,5.805900097
10/13/2001,3963,0,6.039299965
10/14/2001,3965,0,6.018500328
10/15/2001,3966,0,5.926000118
10/16/2001,3968,0,6.347899914
10/17/2001,3969,0,6.713299751
10/18/2001,3971,0,6.941099644
10/19/2001,3974,0,6.752200127
10/20/2001,3976,0,6.314199924
10/21/2001,3980,0,5.708600044
10/22/2001,3985,0,5.046599865
10/23/2001,3991,0,4.499100208
10/24/2001,4000,0,4.251700401
10/25/2001,4012,0,4.302199841
10/26/2001,4030,0,4.436600208
10/27/2001,4059,0,4.537399769
10/28/2001,4110,0,4.443400383
10/29/2001,4209,0,4.504400253
10/30/2001,4446,0,5.022999763
10/31/2001,5284,0,5.512300014
11/1/2001,6107,0,6.007899761
11/2/2001,6334,0,6.296999931
11/3/2001,6428,0,6.462200165
11/4/2001,6476,0,6.357700348
11/5/2001,6503,0,6.179600239
11/6/2001,6521,0,5.858100414
11/7/2001,6534,0,5.484300137
11/8/2001,6544,0,5.171899796
11/9/2001,6552,0,5.118800163
11/10/2001,6559,0,5.485799789
11/11/2001,6565,0,5.546800137
11/12/2001,6572,0,5.859399796
11/13/2001,6579,0,6.69630003
11/14/2001,6587,0,7.295499802
11/15/2001,6596,0,7.575400352
11/16/2001,6606,0,7.524600029
11/17/2001,6619,0,7.216799736
11/18/2001,6635,0,6.566400051
11/19/2001,6654,0,5.81799984
11/20/2001,6679,0,5.070700169
11/21/2001,6712,0,4.350399971
11/22/2001,6756,0,4.188199997
11/23/2001,6817,0,4.110900402
11/24/2001,6905,0,4.076900005
11/25/2001,7036,0,4.236200333
11/26/2001,7246,0,4.340899944
11/27/2001,7612,0,5.159600258
11/28/2001,8337,0,5.881799698
11/29/2001,10100,0,6.521399975
11/30/2001,16501,0,7.076900482
12/1/2001,23019,0,7.425000191
12/2/2001,24866,0,7.435199738
12/3/2001,25636,0,7.376699924
12/4/2001,26029,0,7.000600338
12/5/2001,26256,0,6.370200157
12/6/2001,26398,0,5.572000027
12/7/2001,26494,0,5.202500343
12/8/2001,26561,0,5.043799877
12/9/2001,26611,0,5.108699799
12/10/2001,26649,0,5.697800159
12/11/2001,26678,0,6.560299873
12/12/2001,26702,0,7.293200016
12/13/2001,26723,0,7.599100113
12/14/2001,26741,0,7.745299816
12/15/2001,26757,0,7.624400139
12/16/2001,26773,0,7.128900051
12/17/2001,26789,0,6.654699802
