,NDOI,smscg,tide,X2_DIS
2/19/1928,17437.56869,1,6.915400028,67.4794333
2/20/1928,17558.51014,1,7.247799873,67.511237
2/21/1928,17721.84694,1,7.13890028,67.58490052
2/22/1928,17948.78807,1,6.732500076,67.10482415
2/23/1928,18275.6858,1,5.900700092,67.06977438
2/24/1928,18769.13555,1,5.066999912,66.74473528
2/25/1928,19562.0794,1,4.870900154,66.0658141
2/26/1928,20952.38977,1,5.225200176,65.99345615
2/27/1928,23726.82449,1,5.480000019,66.4345629
2/28/1928,30571.21325,1,5.756999969,66.55120531
2/29/1928,56199.69721,1,6.035099983,66.10277116
3/1/1928,82785.96951,1,6.321000099,63.35410706
3/2/1928,90321.75317,1,6.565000057,58.70510729
3/3/1928,93460.28731,1,6.66590023,55.35933213
3/4/1928,95057.25022,1,6.555099964,53.40804633
3/5/1928,95976.37352,1,6.273799896,52.71445473
3/6/1928,96551.05758,1,5.756100178,52.18800534
3/7/1928,96932.00972,1,5.165899754,52.1389077
3/8/1928,97195.36324,1,4.368299961,52.16902862
3/9/1928,97382.87373,1,4.002399921,51.96424757
3/10/1928,97518.91492,1,4.049499989,52.0058779
3/11/1928,97618.39937,1,4.084199905,52.05245778
3/12/1928,97690.75997,1,4.029500008,51.97987922
3/13/1928,97742.07183,1,3.996600151,52.02304381
3/14/1928,97776.23168,1,4.112500191,51.72735059
3/15/1928,97795.62662,1,4.394299984,52.00862322
3/16/1928,97801.50471,1,4.844199657,52.14889237
3/17/1928,97794.15242,1,5.374399662,52.19190588
3/18/1928,97772.92509,1,5.984399796,52.45397592
3/19/1928,97736.13631,1,6.373700142,52.27486657
3/20/1928,97680.77489,1,6.422599792,52.40962042
3/21/1928,97601.96588,1,6.222499847,52.38118389
3/22/1928,97492.00135,1,5.677499771,52.36717409
3/23/1928,97338.58306,1,5.653299809,52.45847319
3/24/1928,97121.51482,1,6.218400002,52.3296542
3/25/1928,96806.11379,1,6.369599819,52.38956381
3/26/1928,96329.06627,1,6.349699974,52.63883264
3/27/1928,95564.96951,1,6.102200031,52.13324472
3/28/1928,94236.33139,1,5.784399986,51.84956443
3/29/1928,91624.18466,1,5.567200184,52.05923506
3/30/1928,85351.38322,1,5.488100052,52.24225487
3/31/1928,63220.03187,1,5.447100163,52.43970287
4/1/1928,41480.56614,1,5.410899639,52.95350264
4/2/1928,35494.50731,1,5.193500042,53.61771571
4/3/1928,33033.74972,1,4.8458004,54.21545882
4/4/1928,31790.22561,1,4.559200287,54.65837119
4/5/1928,31076.71653,1,4.66809988,55.50774098
4/6/1928,30630.42986,1,4.931699753,56.60226773
4/7/1928,30333.26668,1,4.916900158,57.42976624
4/8/1928,30125.75162,1,5.097299576,57.87588074
4/9/1928,29975.26819,1,5.02820015,58.32176139
4/10/1928,29862.696,1,4.785399914,58.51287193
4/11/1928,29776.20084,1,4.542700291,59.32586572
4/12/1928,29708.11216,1,4.402499676,59.49653334
4/13/1928,29653.24764,1,4.405399799,59.5832575
4/14/1928,29607.96233,1,4.626299858,59.64393053
4/15/1928,29569.57984,1,4.92840004,60.03012019
4/16/1928,29536.03193,1,5.166500092,60.49644312
4/17/1928,29505.61261,1,5.472400188,59.4500316
4/18/1928,29476.79045,1,5.514899731,60.36986533
4/19/1928,29448.03942,1,6.082499981,60.62239782
4/20/1928,29417.65133,1,6.902600288,61.14954299
4/21/1928,29383.48125,1,7.466100216,61.41549496
4/22/1928,29342.54317,1,7.438699722,62.16506154
4/23/1928,29290.29057,1,7.545000076,62.51012035
4/24/1928,29219.21274,1,7.068600178,62.29567148
4/25/1928,29115.83627,1,6.393499851,61.98384972
4/26/1928,28953.61635,1,5.693999767,61.98457912
4/27/1928,28673.69185,1,5.109099865,61.49929254
4/28/1928,28122.35496,1,5.061800003,60.36039473
4/29/1928,26783.62441,1,5.007999897,60.6877142
4/30/1928,21924.22001,1,4.725399971,60.56655023
5/1/1928,16977.36749,1,4.588099957,60.37398438
5/2/1928,15575.0086,1,4.866700172,60.97665078
5/3/1928,14990.66216,1,5.26240015,62.73574062
5/4/1928,14692.96183,1,5.654000282,63.60582899
5/5/1928,14521.16933,1,5.777300358,64.93745084
5/6/1928,14413.21745,1,5.931499958,66.1146952
5/7/1928,14341.02525,1,5.789400101,66.67087593
5/8/1928,14290.37922,1,5.707700253,67.0669494
5/9/1928,14253.45202,1,5.536600113,67.56374733
5/10/1928,14225.63733,1,5.209500313,67.13401851
5/11/1928,14204.07229,1,4.881800175,67.12998622
5/12/1928,14186.89171,1,4.621600151,67.3061453
5/13/1928,14172.82627,1,4.736299992,67.37129218
5/14/1928,14160.97357,1,5.000299931,67.44838143
5/15/1928,14150.66014,1,5.091499805,67.64707393
5/16/1928,14141.35315,1,5.213799953,68.41666272
5/17/1928,14132.59899,1,6.41260004,69.43765293
5/18/1928,14123.97516,1,7.459199905,70.2436063
5/19/1928,14115.04568,1,8.204500198,70.56487238
5/20/1928,14105.31084,1,8.427900314,71.698923
5/21/1928,14094.13967,1,8.179699898,72.13982258
5/22/1928,14080.66624,1,7.982200146,71.99563122
5/23/1928,14063.61397,1,7.299599648,71.01900412
5/24/1928,14040.97482,1,6.380299568,70.68123948
5/25/1928,14009.37753,1,5.40719986,70.28780903
5/26/1928,13962.73786,1,5.141900063,69.58953578
5/27/1928,13889.0711,1,4.842099667,68.96000166
5/28/1928,13761.92289,1,4.61590004,68.94416617
5/29/1928,13512.82068,1,4.401000023,68.72025271
5/30/1928,12915.45313,1,5.042299747,69.08194998
5/31/1928,10808.66463,1,5.494800091,70.29480438
6/1/1928,8739.274517,1,5.981999874,70.68027097
6/2/1928,8169.502181,1,6.260399818,72.01908324
6/3/1928,7935.344661,1,6.472000122,74.03624461
6/4/1928,7817.099824,1,6.489699841,75.3139287
6/5/1928,7749.357124,1,6.396399975,76.15916752
6/6/1928,7707.108926,1,6.209400177,77.02599711
6/7/1928,7679.122797,1,6.146999836,77.09158851
6/8/1928,7659.748822,1,5.704999924,76.0714928
6/9/1928,7645.89645,1,5.19230032,75.89314401
6/10/1928,7635.76323,1,5.01210022,75.81686129
6/11/1928,7628.244698,1,4.972400188,75.36518157
6/12/1928,7622.638525,1,4.987400055,75.45875583
6/13/1928,7618.486964,1,5.048500061,75.92218081
6/14/1928,7615.489058,1,6.251699924,77.34166231
6/15/1928,7613.450399,1,7.433899879,78.75201395
6/16/1928,7612.254554,1,8.268099785,80.13919916
6/17/1928,7611.84824,1,8.657699585,81.22983234
6/18/1928,7612.23665,1,8.666600227,82.35863662
6/19/1928,7613.488219,1,8.318300247,82.67005018
6/20/1928,7615.750846,1,7.900300026,82.26105038
6/21/1928,7619.285486,1,7.276400089,81.45150827
6/22/1928,7624.530181,1,6.206299782,80.87282168
6/23/1928,7632.223148,1,5.329900265,80.37246437
6/24/1928,7643.650534,1,4.850800037,79.67760946
6/25/1928,7661.181955,1,4.379799843,79.03129324
6/26/1928,7689.545629,1,4.079500198,78.97120841
6/27/1928,7739.285346,1,4.697299957,79.16583724
6/28/1928,7837.997603,1,5.262300014,79.78364133
6/29/1928,8078.395139,1,5.807499886,80.02247357
6/30/1928,8951.710238,1,6.239899635,80.4536042
7/1/1928,9840.7903,0,6.572099686,80.96992317
7/2/1928,10092.77634,0,6.796099663,81.54319035
7/3/1928,10197.69382,0,6.898300171,81.46096099
7/4/1928,10251.03864,0,6.860699654,81.2913319
7/5/1928,10281.69241,0,6.570099831,81.08019152
7/6/1928,10300.80101,0,6.414000034,80.90543121
7/7/1928,10313.40012,0,5.95140028,80.90223549
7/8/1928,10322.03061,0,5.289700031,80.34998496
7/9/1928,10328.08265,0,5.082300186,79.76398076
7/10/1928,10332.36367,0,4.786000252,78.90254489
7/11/1928,10335.36295,0,5.271500111,79.4025955
7/12/1928,10337.3841,0,5.886199951,79.97017036
7/13/1928,10338.61539,0,6.912199974,80.19242259
7/14/1928,10339.16812,0,7.734700203,80.59118296
7/15/1928,10339.0975,0,8.246399879,81.19285707
7/16/1928,10338.41303,0,8.45909977,81.28315835
7/17/1928,10337.08136,0,8.356800079,81.34035515
7/18/1928,10335.02272,0,7.940400124,81.54940753
7/19/1928,10332.1003,0,7.28880024,81.33608449
7/20/1928,10328.09969,0,6.646900177,80.81910683
7/21/1928,10322.69289,0,5.53730011,80.40463746
7/22/1928,10315.37539,0,4.846199989,79.30522011
7/23/1928,10305.35353,0,4.235300064,78.35142625
7/24/1928,10291.33339,0,3.950799942,78.29951449
7/25/1928,10271.10126,0,4.232699871,78.30673679
7/26/1928,10240.62347,0,4.604499817,78.23318747
7/27/1928,10191.9178,0,5.119900227,78.33796362
7/28/1928,10107.32817,0,5.687399864,79.02481145
7/29/1928,9941.116058,0,6.154900074,79.49178911
7/30/1928,9542.063362,0,6.596199989,79.87543135
7/31/1928,8134.23465,0,6.886000156,79.94867719
8/1/1928,6726.417117,0,7.056299686,80.16137789
8/2/1928,6327.399935,0,6.951600075,80.38193466
8/3/1928,6161.251023,0,6.522999763,80.70476982
8/4/1928,6076.756229,0,6.307899952,80.87529022
8/5/1928,6028.181701,0,5.534500122,81.09917959
8/6/1928,5997.876926,0,5.07820034,81.03694629
8/7/1928,5977.866373,0,4.716300011,80.85563616
8/8/1928,5964.124449,0,5.27850008,80.92621735
8/9/1928,5954.447248,0,5.89440012,81.77105655
8/10/1928,5947.552914,0,6.1875,82.34144674
8/11/1928,5942.662682,0,6.860800266,82.93083826
8/12/1928,5939.290664,0,7.377599716,83.57660568
8/13/1928,5937.132348,0,7.669700146,84.10154307
8/14/1928,5936.003329,0,7.750999928,84.60377992
8/15/1928,5935.805561,0,7.555199623,84.78426881
8/16/1928,5936.510138,0,6.964699745,84.40919267
8/17/1928,5938.1514,0,6.127099991,84.20919394
8/18/1928,5940.830576,0,5.636099815,83.87362405
8/19/1928,5944.7297,0,4.601099968,83.72851402
8/20/1928,5950.139325,0,4.08619976,83.44097122
8/21/1928,5957.507821,0,3.821700096,83.2415845
8/22/1928,5967.527833,0,3.999599934,83.29650476
8/23/1928,5981.291499,0,4.258900166,83.50059386
8/24/1928,6000.581408,0,4.312099934,83.70184837
8/25/1928,6028.449248,0,4.762599945,84.02474828
8/26/1928,6070.457231,0,5.320000172,83.85999519
8/27/1928,6137.614022,0,5.8531003,83.67927404
8/28/1928,6254.271576,0,6.303999901,83.69286421
8/29/1928,6483.515936,0,6.702600002,83.85068941
8/30/1928,7033.920529,0,6.748800278,84.14922979
8/31/1928,8975.727333,0,6.476900101,84.24380246
9/1/1928,10883.12079,1,5.967300415,84.14066866
9/2/1928,11408.27305,1,5.432899952,83.52959201
9/3/1928,11624.06767,1,5.120200157,83.01208909
9/4/1928,11733.00646,1,5.291800022,82.5703953
9/5/1928,11795.37709,1,5.614199638,82.13796705
9/6/1928,11834.22652,1,5.836499691,81.96628905
9/7/1928,11859.90419,1,6.039099693,81.43267318
9/8/1928,11877.6132,1,6.045199871,80.67513548
9/9/1928,11890.19661,1,6.355600357,79.96244726
9/10/1928,11899.30887,1,6.589799881,79.3751836
9/11/1928,11905.95938,1,6.74090004,79.2337935
9/12/1928,11910.7846,1,6.645799637,78.60628766
9/13/1928,11914.19255,1,6.207400322,78.37940778
9/14/1928,11916.44264,1,5.597099781,78.69658079
9/15/1928,11917.69048,1,4.91779995,78.9602904
9/16/1928,11918.01193,1,4.514699936,78.37302535
9/17/1928,11917.41347,1,4.476599693,77.51270704
9/18/1928,11915.83129,1,4.473500252,76.99624304
9/19/1928,11913.1188,1,4.326200485,76.23806801
9/20/1928,11909.0183,1,4.199100018,76.08537875
9/21/1928,11903.10748,1,4.152100086,75.66986603
9/22/1928,11894.70028,1,4.289999962,74.65844671
9/23/1928,11882.65856,1,4.398400307,73.66439519
9/24/1928,11865.01471,1,4.855200291,73.44359618
9/25/1928,11838.15715,1,5.407999992,73.44075719
9/26/1928,11794.8921,1,5.831000328,73.65592234
9/27/1928,11719.19003,1,5.95539999,74.32029141
9/28/1928,11569.10956,1,5.911799908,74.43895392
9/29/1928,11203.76052,1,5.477799892,74.95082207
9/30/1928,9876.668374,1,5.771199703,75.23107437
10/1/1928,8525.60683,1,6.230700016,75.94510713
10/2/1928,8142.606323,1,6.565000057,77.15361854
10/3/1928,7983.022432,1,6.531300068,77.82049834
10/4/1928,7901.731274,1,6.319299698,78.02938833
10/5/1928,7854.833465,1,6.054699898,77.74480721
10/6/1928,7825.378377,1,5.838500023,76.8952353
10/7/1928,7805.697754,1,5.544399738,76.82322797
10/8/1928,7791.910986,1,5.6802001,76.90880637
10/9/1928,7781.881904,1,5.636899948,77.72847516
10/10/1928,7774.354417,1,5.475699902,78.12458964
10/11/1928,7768.549073,1,5.272600174,78.4596546
10/12/1928,7763.959495,1,5.091199875,78.96829242
10/13/1928,7760.242857,1,5.20179987,78.74030545
10/14/1928,7757.157595,1,5.358999729,78.62121313
10/15/1928,7754.526114,1,5.50909996,78.75081141
10/16/1928,7752.211196,1,5.463399887,79.2868259
10/17/1928,7750.100015,1,5.265500069,79.66826421
10/18/1928,7748.092172,1,4.927700043,79.92687279
10/19/1928,7746.089309,1,4.610800266,80.00333208
10/20/1928,7743.984241,1,4.347100258,79.88181465
10/21/1928,7741.647146,1,4.252200127,78.77826921
10/22/1928,7738.90508,1,4.275400162,78.36229673
10/23/1928,7735.507908,1,4.413899899,78.41534563
10/24/1928,7731.066533,1,4.706999779,78.12425812
10/25/1928,7724.931705,1,5.017000198,78.11736447
10/26/1928,7715.935402,1,5.141499996,78.74063817
10/27/1928,7701.780394,1,5.826900005,79.13706645
10/28/1928,7677.399425,1,6.680099964,79.9374847
10/29/1928,7629.680527,1,7.459599972,80.8564526
10/30/1928,7515.291216,1,7.854199886,81.34176976
10/31/1928,7111.90817,1,7.828500271,81.65493427
11/1/1928,6715.680655,1,7.46600008,81.45488045
11/2/1928,6606.558961,1,6.801300049,82.1160492
11/3/1928,6561.672988,1,6.016499996,82.45752378
11/4/1928,6538.953776,1,5.298500061,81.68442947
11/5/1928,6525.873327,1,5.05739975,81.6231684
11/6/1928,6517.638618,1,5.306399822,81.70005197
11/7/1928,6512.09309,1,5.144599915,81.46991978
11/8/1928,6508.147758,1,5.066500187,81.16241267
11/9/1928,6505.202032,1,5.248899937,81.45152197
11/10/1928,6502.899842,1,5.744699955,82.08801048
11/11/1928,6501.016023,1,6.037700176,82.71780621
11/12/1928,6499.398804,1,6.216899872,84.60045169
11/13/1928,6497.938445,1,6.323600292,85.00427909
11/14/1928,6496.548737,1,6.148600101,85.49970079
11/15/1928,6495.154952,1,5.977900028,83.62070106
11/16/1928,6493.684815,1,5.623100281,82.91896393
11/17/1928,6492.060331,1,5.172999859,82.77799681
11/18/1928,6490.18869,1,4.762900352,82.84889892
11/19/1928,6487.95022,1,4.361000061,82.27911476
11/20/1928,6485.180312,1,4.264300346,82.17789263
11/21/1928,6481.639933,1,4.396900177,82.36186265
11/22/1928,6476.964178,1,4.643499851,82.40814821
11/23/1928,6470.566816,1,4.890900135,82.57008798
11/24/1928,6461.450765,1,5.952700138,83.33849014
11/25/1928,6447.800541,1,7.124500275,84.17465318
11/26/1928,6426.013688,1,8.040800095,85.09841869
11/27/1928,6388.076532,1,8.60229969,85.69084539
11/28/1928,6313.035443,1,8.845499992,86.04576907
11/29/1928,6130.519384,1,8.571800232,86.28428729
11/30/1928,5467.708295,1,7.885300159,86.37427847
12/1/1928,4792.954984,1,6.928900242,86.8183762
12/2/1928,4601.715165,1,5.849799633,87.57914666
12/3/1928,4522.091648,1,5.104000092,87.30103097
12/4/1928,4481.609401,1,4.80850029,85.98134929
12/5/1928,4458.34933,1,4.692800045,85.52468962
12/6/1928,4443.852599,1,4.666900158,85.41489671
12/7/1928,4434.297688,1,5.242399693,85.63969046
12/8/1928,4427.756473,1,5.742499828,86.41475796
12/9/1928,4423.174236,1,6.217700005,86.95839295
12/10/1928,4419.938551,1,6.476500034,88.91284651
12/11/1928,4417.67858,1,6.709700108,87.91363716
12/12/1928,4416.164466,1,6.724500179,89.2721511
12/13/1928,4415.254073,1,6.675899982,88.83508238
12/14/1928,4414.863888,1,6.487600327,88.24632375
12/15/1928,4414.953216,1,6.083600044,87.51124212
12/16/1928,4415.516457,1,5.704900265,86.38865875
12/17/1928,4416.581063,1,5.133500099,85.98201898
12/18/1928,4418.210448,1,4.490600109,85.71982183
12/19/1928,4420.512448,1,4.292500019,85.41848933
12/20/1928,4423.655432,1,4.172800064,84.9745566
12/21/1928,4427.896534,1,4.292699814,85.04053915
12/22/1928,4433.630898,1,5.569099903,85.73307115
12/23/1928,4441.479867,1,6.813199997,87.2971425
12/24/1928,4452.456159,1,7.800799847,89.04728495
12/25/1928,4468.29221,1,8.626399994,89.44568183
12/26/1928,4492.144523,1,9.089399338,89.95772934
12/27/1928,4530.259312,1,9.066800117,90.93455451
12/28/1928,4596.452572,1,8.572999954,89.98872262
12/29/1928,4726.514789,1,7.673799992,89.29884425
12/30/1928,5038.774183,1,6.530100346,88.03115478
12/31/1928,6140.400205,1,5.349100113,87.68195768
1/1/1929,7242.064964,0,4.773600101,87.34000022
1/2/1929,7554.447424,0,4.218699932,86.91070108
1/3/1929,7684.728639,0,4.045400143,86.51224813
1/4/1929,7751.250506,0,4.652299881,86.14576078
1/5/1929,7789.81971,0,5.186600208,86.63177967
1/6/1929,7814.271551,0,5.765299797,87.57897694
1/7/1929,7830.875403,0,6.133700371,87.8884084
1/8/1929,7842.815736,0,6.495399952,87.90214333
1/9/1929,7851.859017,0,6.760099888,88.17664403
1/10/1929,7859.059702,0,6.830599785,87.82266089
1/11/1929,7865.090779,0,6.92209959,87.87569474
1/12/1929,7870.411901,0,6.646699905,88.0539649
1/13/1929,7875.361622,0,6.398100376,88.00399464
1/14/1929,7880.21225,0,5.807799816,87.76663771
1/15/1929,7885.206003,0,4.999000072,87.90153115
1/16/1929,7890.582464,0,4.489699841,87.93831204
1/17/1929,7896.603671,0,4.117400169,87.01683581
1/18/1929,7903.581917,0,4.059200287,86.51366481
1/19/1929,7911.915893,0,5.007699966,86.66314991
1/20/1929,7922.143269,0,6.002599716,87.06664883
1/21/1929,7935.023227,0,7.028600216,87.22872456
1/22/1929,7951.673858,0,7.899799824,87.38687757
1/23/1929,7973.813416,0,8.502500534,88.28691593
1/24/1929,8004.208442,0,8.733599663,88.43763857
1/25/1929,8047.561674,0,8.51720047,88.5995967
1/26/1929,8112.414233,0,7.875199795,87.97838089
1/27/1929,8215.641853,0,6.970999718,87.55009959
1/28/1929,8394.546369,0,5.802900314,86.882625
1/29/1929,8745.731511,0,4.825800419,86.20628066
1/30/1929,9588.550405,0,4.141200066,85.92843981
1/31/1929,12561.63084,0,3.760499954,85.75280436
2/1/1929,15371.25948,0,4.08190012,85.2975799
2/2/1929,16097.78441,0,4.428100109,84.12482078
2/3/1929,16387.95616,0,4.826099873,83.51935326
2/4/1929,16531.9902,0,5.273300171,82.09543824
2/5/1929,16613.47492,0,5.732699871,80.7308421
2/6/1929,16663.72745,0,6.167300224,81.1596208
2/7/1929,16696.61623,0,6.406399727,79.98404555
2/8/1929,16719.03866,0,6.746600151,78.95099991
2/9/1929,16734.72735,0,6.697399616,77.76213516
2/10/1929,16745.83147,0,6.519100189,76.91522812
2/11/1929,16753.64301,0,6.031899929,76.13817591
2/12/1929,16758.9563,0,5.343899727,75.84558784
2/13/1929,16762.25568,0,4.647699833,75.2601201
2/14/1929,16763.81551,0,4.181400299,74.33923996
2/15/1929,16763.75101,0,4.419199944,72.71135303
2/16/1929,16762.0373,0,4.991100311,72.49448146
2/17/1929,16758.50232,0,5.584700108,73.90801987
2/18/1929,16752.79111,0,6.212800026,74.56628673
2/19/1929,16744.28829,0,6.841199875,73.28947036
2/20/1929,16731.96841,0,7.382899761,72.34977841
2/21/1929,16714.10604,0,7.710799694,71.98534334
2/22/1929,16687.68814,0,7.690799713,71.58435643
2/23/1929,16647.1326,0,7.350899696,71.21094986
2/24/1929,16581.20235,0,6.677900314,70.21011904
2/25/1929,16464.50957,0,5.659999847,69.98770134
2/26/1929,16229.2784,0,4.791100502,69.29156714
2/27/1929,15640.17815,0,4.299099922,69.08585379
2/28/1929,13361.8637,0,4.241299629,69.85534179
3/1/1929,10950.99944,1,4.226900101,69.88623436
3/2/1929,10267.57449,1,4.152600288,70.12851074
3/3/1929,9982.827952,1,4.182600021,70.47636618
3/4/1929,9837.798358,1,4.355000019,70.55030404
3/5/1929,9754.151963,1,4.672599792,70.83810254
3/6/1929,9701.643311,1,5.088999748,72.01934027
3/7/1929,9666.590979,1,5.549799919,73.14691387
3/8/1929,9642.072719,1,5.973599911,73.16578212
3/9/1929,9624.279641,1,6.102799892,75.17898005
3/10/1929,9610.973942,1,6.055500031,75.81752413
3/11/1929,9600.769207,1,5.670099735,73.33696171
3/12/1929,9592.767411,1,5.16230011,73.32233461
3/13/1929,9586.363833,1,4.664299965,73.42430804
3/14/1929,9581.136391,1,5.212600231,73.59919831
3/15/1929,9576.779775,1,5.552599907,74.50189071
3/16/1929,9573.064331,1,5.675700188,74.75697516
3/17/1929,9569.808976,1,5.735299587,74.94109635
3/18/1929,9566.861984,1,5.825900078,75.96843212
3/19/1929,9564.085763,1,5.960599899,76.26410377
3/20/1929,9561.342651,1,6.216799736,75.66946872
3/21/1929,9558.478771,1,6.403399944,76.2414787
3/22/1929,9555.301836,1,6.379999638,77.47927439
3/23/1929,9551.545778,1,6.22300005,77.21526393
3/24/1929,9546.807866,1,5.726000309,76.79946333
3/25/1929,9540.4264,1,5.117899895,75.95876741
3/26/1929,9531.220568,1,4.979099751,75.68397007
3/27/1929,9516.877191,1,5.080599785,76.28952252
3/28/1929,9492.303019,1,5.227300167,76.11688569
3/29/1929,9444.328577,1,5.072299957,76.02511984
3/30/1929,9329.442857,1,4.824799538,75.7821609
3/31/1929,8924.423509,1,4.460299969,76.67287754
4/1/1929,8526.5977,1,4.221000195,77.4668139
4/2/1929,8417.029967,1,4.111400127,78.80513974
4/3/1929,8371.951709,1,4.240300179,78.55457596
4/4/1929,8349.123736,1,4.540199757,78.77740607
4/5/1929,8335.966693,1,4.814199924,78.2172046
4/6/1929,8327.667179,1,5.068999767,78.02693303
4/7/1929,8322.05866,1,5.047800064,77.72044039
4/8/1929,8318.046197,1,5.115600109,78.96711613
4/9/1929,8315.024855,1,5.271800041,79.36400124
4/10/1929,8312.63475,1,6.061699867,79.90741747
4/11/1929,8310.646834,1,6.586500168,80.5374909
4/12/1929,8308.904966,1,6.79090023,81.58189587
4/13/1929,8307.294165,1,6.941699982,81.65266163
4/14/1929,8305.721665,1,6.721300125,81.43546509
4/15/1929,8304.104289,1,6.318600178,81.58323278
4/16/1929,8302.358615,1,5.880899906,81.47767318
4/17/1929,8300.391605,1,5.503099918,80.89657514
4/18/1929,8298.0897,1,5.342299938,81.51461895
4/19/1929,8295.303903,1,5.388999939,81.70706057
4/20/1929,8291.827034,1,5.35130024,80.60527935
